customer_id,num_orders_x,total_revenue_x,days_since_last_tx,recency_days,frequency,monetary,recency_q,frequency_q,monetary_q,RFM_score,total_revenue_y,num_orders_y
16193,2,630.43,236,236,2,630.43,2,2,2,6,630.43,2
16194,1,308.59999999999997,374,374,1,308.59999999999997,2,1,1,4,308.59999999999997,1
16195,1,323.25,722,722,1,323.25,1,1,1,3,323.25,1
16196,1,93.3,488,488,1,93.3,1,1,1,3,93.3,1
16213,1,159.0,78,78,1,159.0,3,1,1,5,159.0,1
16215,1,242.35000000000002,80,80,1,242.35000000000002,3,1,1,5,242.35000000000002,1
16216,1,914.9300000000002,266,266,1,914.9300000000002,2,1,3,6,914.9300000000002,1
16217,2,304.25,234,234,2,304.25,2,2,1,5,304.25,2
16219,1,40.8,500,500,1,40.8,1,1,1,3,40.8,1
16228,3,890.8099999999998,384,384,3,890.8099999999998,1,3,2,6,890.8099999999998,3
16230,2,542.03,189,189,2,542.03,2,2,2,6,542.03,2
16234,3,333.18,475,475,3,333.18,1,3,1,5,333.18,3
16236,1,432.19999999999993,77,77,1,432.19999999999993,3,1,2,6,432.19999999999993,1
16237,1,136.65,436,436,1,136.65,1,1,1,3,136.65,1
16238,1,63.66,422,422,1,63.66,1,1,1,3,63.66,1
16246,2,827.2500000000005,459,459,2,827.2500000000005,1,2,2,5,827.2500000000005,2
16247,1,114.56,169,169,1,114.56,2,1,1,4,114.56,1
16248,1,152.94,61,61,1,152.94,3,1,1,5,152.94,1
16251,1,128.31,511,511,1,128.31,1,1,1,3,128.31,1
16252,1,295.09000000000003,382,382,1,295.09000000000003,1,1,1,3,295.09000000000003,1
16257,1,46.95,176,176,1,46.95,2,1,1,4,46.95,1
16259,3,361.9399999999999,409,409,3,361.9399999999999,1,3,2,6,361.9399999999999,3
16262,1,755.1500000000002,377,377,1,755.1500000000002,2,1,2,5,755.1500000000002,1
16263,1,351.00999999999993,422,422,1,351.00999999999993,1,1,2,4,351.00999999999993,1
16264,2,837.5299999999999,437,437,2,837.5299999999999,1,2,2,5,837.5299999999999,2
16267,1,186.65999999999997,590,590,1,186.65999999999997,1,1,1,3,186.65999999999997,1
16269,1,717.5700000000004,437,437,1,717.5700000000004,1,1,2,4,717.5700000000004,1
16270,1,1141.2399999999996,352,352,1,1141.2399999999996,2,1,3,6,1141.2399999999996,1
16272,1,411.7000000000001,116,116,1,411.7000000000001,2,1,2,5,411.7000000000001,1
16273,2,336.04,647,647,2,336.04,1,2,1,4,336.04,2
16274,1,715.9000000000003,372,372,1,715.9000000000003,2,1,2,5,715.9000000000003,1
16277,1,188.69,733,733,1,188.69,1,1,1,3,188.69,1
16280,1,238.04999999999998,724,724,1,238.04999999999998,1,1,1,3,238.04999999999998,1
16285,1,176.89999999999995,645,645,1,176.89999999999995,1,1,1,3,176.89999999999995,1
16286,2,328.95,476,476,2,328.95,1,2,1,4,328.95,2
16288,1,129.85000000000002,469,469,1,129.85000000000002,1,1,1,3,129.85000000000002,1
16289,1,136.31,461,461,1,136.31,1,1,1,3,136.31,1
16291,1,117.72,681,681,1,117.72,1,1,1,3,117.72,1
16294,1,126.05,476,476,1,126.05,1,1,1,3,126.05,1
16297,1,301.90000000000003,268,268,1,301.90000000000003,2,1,1,4,301.90000000000003,1
16299,1,193.64999999999998,476,476,1,193.64999999999998,1,1,1,3,193.64999999999998,1
16301,1,107.33,736,736,1,107.33,1,1,1,3,107.33,1
16302,1,233.22,126,126,1,233.22,2,1,1,4,233.22,1
16304,1,381.6599999999999,694,694,1,381.6599999999999,1,1,2,4,381.6599999999999,1
16305,1,361.2199999999999,138,138,1,361.2199999999999,2,1,2,5,361.2199999999999,1
16309,2,706.5700000000002,105,105,2,706.5700000000002,2,2,2,6,706.5700000000002,2
16310,2,460.0800000000001,413,413,2,460.0800000000001,1,2,2,5,460.0800000000001,2
16312,1,171.14999999999998,431,431,1,171.14999999999998,1,1,1,3,171.14999999999998,1
16315,2,402.71000000000004,330,330,2,402.71000000000004,2,2,2,6,402.71000000000004,2
16319,1,404.40000000000003,217,217,1,404.40000000000003,2,1,2,5,404.40000000000003,1
16323,2,353.66,195,195,2,353.66,2,2,2,6,353.66,2
16328,1,310.83,562,562,1,310.83,1,1,1,3,310.83,1
16334,1,277.48000000000013,491,491,1,277.48000000000013,1,1,1,3,277.48000000000013,1
16338,1,214.80000000000004,156,156,1,214.80000000000004,2,1,1,4,214.80000000000004,1
16339,1,109.95000000000002,283,283,1,109.95000000000002,2,1,1,4,109.95000000000002,1
16346,1,224.51000000000008,384,384,1,224.51000000000008,1,1,1,3,224.51000000000008,1
16349,1,53.5,290,290,1,53.5,2,1,1,4,53.5,1
16355,1,416.35,374,374,1,416.35,2,1,2,5,416.35,1
16371,1,157.20000000000005,448,448,1,157.20000000000005,1,1,1,3,157.20000000000005,1
16373,2,309.48999999999995,381,381,2,309.48999999999995,1,2,1,4,309.48999999999995,2
16375,2,104.0,469,469,2,104.0,1,2,1,4,104.0,2
16381,2,258.6999999999999,395,395,2,258.6999999999999,1,2,1,4,258.6999999999999,2
16382,2,353.09999999999997,407,407,2,353.09999999999997,1,2,2,5,353.09999999999997,2
16388,1,186.05000000000004,653,653,1,186.05000000000004,1,1,1,3,186.05000000000004,1
16390,3,467.5000000000001,536,536,3,467.5000000000001,1,3,2,6,467.5000000000001,3
16396,1,137.8,475,475,1,137.8,1,1,1,3,137.8,1
16397,1,127.88,627,627,1,127.88,1,1,1,3,127.88,1
16402,2,511.3999999999999,264,264,2,511.3999999999999,2,2,2,6,511.3999999999999,2
16403,1,177.5,311,311,1,177.5,2,1,1,4,177.5,1
16404,1,443.0500000000001,69,69,1,443.0500000000001,3,1,2,6,443.0500000000001,1
16405,2,167.25,301,301,2,167.25,2,2,1,5,167.25,2
16408,1,231.93000000000004,590,590,1,231.93000000000004,1,1,1,3,231.93000000000004,1
16410,1,130.32,733,733,1,130.32,1,1,1,3,130.32,1
16417,1,35.7,492,492,1,35.7,1,1,1,3,35.7,1
16420,1,75.0,395,395,1,75.0,1,1,1,3,75.0,1
16424,2,443.06,190,190,2,443.06,2,2,2,6,443.06,2
16425,1,302.69999999999993,301,301,1,302.69999999999993,2,1,1,4,302.69999999999993,1
16427,2,241.06,262,262,2,241.06,2,2,1,5,241.06,2
16428,3,660.28,413,413,3,660.28,1,3,2,6,660.28,3
16429,1,284.55,105,105,1,284.55,2,1,1,4,284.55,1
16432,1,287.4,63,63,1,287.4,3,1,1,5,287.4,1
16436,3,329.34,667,667,3,329.34,1,3,1,5,329.34,3
16437,2,301.25,380,380,2,301.25,1,2,1,4,301.25,2
16439,1,310.70000000000005,721,721,1,310.70000000000005,1,1,1,3,310.70000000000005,1
16443,1,162.24,520,520,1,162.24,1,1,1,3,162.24,1
16448,2,367.87,197,197,2,367.87,2,2,2,6,367.87,2
16449,2,707.6899999999998,197,197,2,707.6899999999998,2,2,2,6,707.6899999999998,2
16452,2,332.16999999999996,630,630,2,332.16999999999996,1,2,1,4,332.16999999999996,2
16453,2,251.70999999999995,530,530,2,251.70999999999995,1,2,1,4,251.70999999999995,2
16457,1,208.36,217,217,1,208.36,2,1,1,4,208.36,1
16459,1,71.78999999999999,729,729,1,71.78999999999999,1,1,1,3,71.78999999999999,1
16465,2,746.2399999999999,420,420,2,746.2399999999999,1,2,2,5,746.2399999999999,2
16472,2,789.5999999999997,433,433,2,789.5999999999997,1,2,2,5,789.5999999999997,2
16476,1,350.34999999999997,431,431,1,350.34999999999997,1,1,2,4,350.34999999999997,1
16480,1,769.2899999999995,75,75,1,769.2899999999995,3,1,2,6,769.2899999999995,1
16481,1,453.38,681,681,1,453.38,1,1,2,4,453.38,1
16483,1,139.35000000000002,191,191,1,139.35000000000002,2,1,1,4,139.35000000000002,1
16484,2,404.30000000000007,173,173,2,404.30000000000007,2,2,2,6,404.30000000000007,2
16486,1,134.36,537,537,1,134.36,1,1,1,3,134.36,1
16487,2,209.39999999999995,576,576,2,209.39999999999995,1,2,1,4,209.39999999999995,2
16489,2,303.70000000000005,379,379,2,303.70000000000005,2,2,1,5,303.70000000000005,2
16490,1,205.41000000000003,435,435,1,205.41000000000003,1,1,1,3,205.41000000000003,1
16492,1,385.56,540,540,1,385.56,1,1,2,4,385.56,1
16494,1,826.5299999999999,296,296,1,826.5299999999999,2,1,2,5,826.5299999999999,1
16498,2,100.97000000000001,160,160,2,100.97000000000001,2,2,1,5,100.97000000000001,2
16501,1,1237.230000000002,382,382,1,1237.230000000002,1,1,3,5,1237.230000000002,1
16502,2,266.49999999999994,619,619,2,266.49999999999994,1,2,1,4,266.49999999999994,2
16507,1,152.76,571,571,1,152.76,1,1,1,3,152.76,1
16508,1,248.8,629,629,1,248.8,1,1,1,3,248.8,1
16509,1,363.7,296,296,1,363.7,2,1,2,5,363.7,1
16517,1,162.70000000000005,276,276,1,162.70000000000005,2,1,1,4,162.70000000000005,1
16522,2,433.35999999999996,435,435,2,433.35999999999996,1,2,2,5,433.35999999999996,2
16524,2,308.13999999999993,445,445,2,308.13999999999993,1,2,1,4,308.13999999999993,2
16526,2,717.2099999999999,171,171,2,717.2099999999999,2,2,2,6,717.2099999999999,2
16530,1,48.349999999999994,667,667,1,48.349999999999994,1,1,1,3,48.349999999999994,1
16534,1,635.9000000000002,641,641,1,635.9000000000002,1,1,2,4,635.9000000000002,1
16536,1,548.97,109,109,1,548.97,2,1,2,5,548.97,1
16537,1,23.35,640,640,1,23.35,1,1,1,3,23.35,1
16538,3,399.61999999999995,540,540,3,399.61999999999995,1,3,2,6,399.61999999999995,3
16540,1,226.70000000000002,413,413,1,226.70000000000002,1,1,1,3,226.70000000000002,1
16541,1,424.0299999999999,734,734,1,424.0299999999999,1,1,2,4,424.0299999999999,1
16543,1,292.21,591,591,1,292.21,1,1,1,3,292.21,1
16544,4,376.70000000000005,519,519,4,376.70000000000005,1,3,2,6,376.70000000000005,4
16545,2,689.8199999999999,164,164,2,689.8199999999999,2,2,2,6,689.8199999999999,2
16547,1,111.71000000000001,545,545,1,111.71000000000001,1,1,1,3,111.71000000000001,1
16548,1,30.150000000000002,598,598,1,30.150000000000002,1,1,1,3,30.150000000000002,1
16552,2,475.02,242,242,2,475.02,2,2,2,6,475.02,2
16559,1,185.2,396,396,1,185.2,1,1,1,3,185.2,1
16562,1,223.86,476,476,1,223.86,1,1,1,3,223.86,1
16564,1,87.79999999999998,568,568,1,87.79999999999998,1,1,1,3,87.79999999999998,1
16567,2,865.5999999999999,193,193,2,865.5999999999999,2,2,2,6,865.5999999999999,2
16568,2,1020.9000000000001,427,427,2,1020.9000000000001,1,2,3,6,1020.9000000000001,2
16576,2,540.87,419,419,2,540.87,1,2,2,5,540.87,2
16577,1,380.0,666,666,1,380.0,1,1,2,4,380.0,1
16578,1,156.6,625,625,1,156.6,1,1,1,3,156.6,1
16579,1,295.04999999999995,425,425,1,295.04999999999995,1,1,1,3,295.04999999999995,1
16581,1,105.84,182,182,1,105.84,2,1,1,4,105.84,1
16582,1,313.61999999999995,112,112,1,313.61999999999995,2,1,1,4,313.61999999999995,1
16583,2,531.4,373,373,2,531.4,2,2,2,6,531.4,2
16585,2,341.59,593,593,2,341.59,1,2,1,4,341.59,2
16587,1,225.14999999999995,231,231,1,225.14999999999995,2,1,1,4,225.14999999999995,1
16590,2,605.9000000000001,400,400,2,605.9000000000001,1,2,2,5,605.9000000000001,2
16591,1,213.5,68,68,1,213.5,3,1,1,5,213.5,1
16594,1,181.08999999999997,74,74,1,181.08999999999997,3,1,1,5,181.08999999999997,1
16598,1,145.05,285,285,1,145.05,2,1,1,4,145.05,1
16599,1,172.8,385,385,1,172.8,1,1,1,3,172.8,1
16604,2,432.45,562,562,2,432.45,1,2,2,5,432.45,2
16605,1,60.48,723,723,1,60.48,1,1,1,3,60.48,1
16606,2,357.66,403,403,2,357.66,1,2,2,5,357.66,2
16608,2,1288.7200000000003,453,453,2,1288.7200000000003,1,2,3,6,1288.7200000000003,2
16610,1,75.66,218,218,1,75.66,2,1,1,4,75.66,1
16613,1,618.59,69,69,1,618.59,3,1,2,6,618.59,1
16615,1,291.5,625,625,1,291.5,1,1,1,3,291.5,1
16617,1,151.85000000000002,235,235,1,151.85000000000002,2,1,1,4,151.85000000000002,1
16622,1,225.39999999999998,543,543,1,225.39999999999998,1,1,1,3,225.39999999999998,1
16627,1,322.8,78,78,1,322.8,3,1,1,5,322.8,1
16630,1,106.80000000000001,406,406,1,106.80000000000001,1,1,1,3,106.80000000000001,1
16632,2,406.4,485,485,2,406.4,1,2,2,5,406.4,2
16635,1,472.99999999999994,406,406,1,472.99999999999994,1,1,2,4,472.99999999999994,1
16640,1,179.39999999999998,397,397,1,179.39999999999998,1,1,1,3,179.39999999999998,1
16641,2,554.5,105,105,2,554.5,2,2,2,6,554.5,2
16644,2,833.7799999999996,177,177,2,833.7799999999996,2,2,2,6,833.7799999999996,2
16645,1,160.39,735,735,1,160.39,1,1,1,3,160.39,1
16646,1,678.7999999999998,448,448,1,678.7999999999998,1,1,2,4,678.7999999999998,1
16649,1,306.5799999999999,519,519,1,306.5799999999999,1,1,1,3,306.5799999999999,1
16651,1,136.2,586,586,1,136.2,1,1,1,3,136.2,1
16659,1,39.12,188,188,1,39.12,2,1,1,4,39.12,1
16662,1,163.79999999999998,393,393,1,163.79999999999998,1,1,1,3,163.79999999999998,1
16663,1,165.0,728,728,1,165.0,1,1,1,3,165.0,1
16664,1,109.19999999999999,568,568,1,109.19999999999999,1,1,1,3,109.19999999999999,1
16665,1,135.4,361,361,1,135.4,2,1,1,4,135.4,1
16673,1,188.82999999999998,678,678,1,188.82999999999998,1,1,1,3,188.82999999999998,1
16675,2,608.86,441,441,2,608.86,1,2,2,5,608.86,2
16677,2,880.6200000000001,410,410,2,880.6200000000001,1,2,2,5,880.6200000000001,2
16683,1,320.25,533,533,1,320.25,1,1,1,3,320.25,1
16687,1,157.63,390,390,1,157.63,1,1,1,3,157.63,1
16691,2,178.83,417,417,2,178.83,1,2,1,4,178.83,2
16694,1,98.30000000000001,722,722,1,98.30000000000001,1,1,1,3,98.30000000000001,1
16695,2,193.14999999999992,561,561,2,193.14999999999992,1,2,1,4,193.14999999999992,2
16697,1,112.75000000000001,240,240,1,112.75000000000001,2,1,1,4,112.75000000000001,1
16704,2,695.6600000000001,617,617,2,695.6600000000001,1,2,2,5,695.6600000000001,2
16707,4,551.11,399,399,4,551.11,1,3,2,6,551.11,4
16721,1,292.46999999999997,261,261,1,292.46999999999997,2,1,1,4,292.46999999999997,1
16724,1,147.35000000000002,404,404,1,147.35000000000002,1,1,1,3,147.35000000000002,1
16731,1,174.05,647,647,1,174.05,1,1,1,3,174.05,1
16733,1,259.68000000000006,529,529,1,259.68000000000006,1,1,1,3,259.68000000000006,1
16738,1,3.75,297,297,1,3.75,2,1,1,4,3.75,1
16739,2,786.4299999999998,176,176,2,786.4299999999998,2,2,2,6,786.4299999999998,2
16740,1,236.81,394,394,1,236.81,1,1,1,3,236.81,1
16741,1,173.06,624,624,1,173.06,1,1,1,3,173.06,1
16752,1,414.99999999999994,372,372,1,414.99999999999994,2,1,2,5,414.99999999999994,1
16757,2,270.48,318,318,2,270.48,2,2,1,5,270.48,2
16758,1,369.34,64,64,1,369.34,3,1,2,6,369.34,1
16760,1,228.0,429,429,1,228.0,1,1,1,3,228.0,1
16761,1,316.61999999999995,96,96,1,316.61999999999995,2,1,1,4,316.61999999999995,1
16765,2,454.7499999999998,293,293,2,454.7499999999998,2,2,2,6,454.7499999999998,2
16778,2,245.94,73,73,2,245.94,3,2,1,6,245.94,2
16783,1,391.95,436,436,1,391.95,1,1,2,4,391.95,1
16785,1,533.7800000000001,409,409,1,533.7800000000001,1,1,2,4,533.7800000000001,1
16786,1,51.839999999999996,393,393,1,51.839999999999996,1,1,1,3,51.839999999999996,1
16796,1,305.62,88,88,1,305.62,3,1,1,5,305.62,1
16798,3,848.710000000001,553,553,3,848.710000000001,1,3,2,6,848.710000000001,3
16799,2,495.97999999999973,431,431,2,495.97999999999973,1,2,2,5,495.97999999999973,2
16802,2,582.6099999999999,678,678,2,582.6099999999999,1,2,2,5,582.6099999999999,2
16803,1,332.29999999999995,64,64,1,332.29999999999995,3,1,1,5,332.29999999999995,1
16808,2,288.42,98,98,2,288.42,2,2,1,5,288.42,2
16810,2,842.04,191,191,2,842.04,2,2,2,6,842.04,2
16815,2,410.9700000000001,453,453,2,410.9700000000001,1,2,2,5,410.9700000000001,2
16819,2,182.59,464,464,2,182.59,1,2,1,4,182.59,2
16820,1,497.61000000000007,95,95,1,497.61000000000007,2,1,2,5,497.61000000000007,1
16821,1,113.35000000000001,381,381,1,113.35000000000001,1,1,1,3,113.35000000000001,1
16822,1,181.39,685,685,1,181.39,1,1,1,3,181.39,1
16827,5,392.13000000000005,392,392,5,392.13000000000005,1,3,2,6,392.13000000000005,5
16828,2,128.5,92,92,2,128.5,3,2,1,6,128.5,2
16829,2,513.32,156,156,2,513.32,2,2,2,6,513.32,2
16831,1,91.8,564,564,1,91.8,1,1,1,3,91.8,1
16840,2,139.85,602,602,2,139.85,1,2,1,4,139.85,2
16844,2,614.34,562,562,2,614.34,1,2,2,5,614.34,2
16845,1,253.87999999999997,617,617,1,253.87999999999997,1,1,1,3,253.87999999999997,1
16849,1,124.57,186,186,1,124.57,2,1,1,4,124.57,1
16850,1,332.40999999999997,333,333,1,332.40999999999997,2,1,1,4,332.40999999999997,1
16854,2,1408.9600000000005,416,416,2,1408.9600000000005,1,2,3,6,1408.9600000000005,2
16857,1,352.8,442,442,1,352.8,1,1,2,4,352.8,1
16862,4,662.33,546,546,4,662.33,1,3,2,6,662.33,4
16864,2,409.24999999999994,433,433,2,409.24999999999994,1,2,2,5,409.24999999999994,2
16865,1,130.95,401,401,1,130.95,1,1,1,3,130.95,1
16866,3,207.73999999999998,140,140,3,207.73999999999998,2,3,1,6,207.73999999999998,3
16867,1,76.74000000000001,689,689,1,76.74000000000001,1,1,1,3,76.74000000000001,1
16868,3,393.3899999999999,393,393,3,393.3899999999999,1,3,2,6,393.3899999999999,3
16870,1,450.1600000000001,468,468,1,450.1600000000001,1,1,2,4,450.1600000000001,1
16874,1,217.73999999999992,378,378,1,217.73999999999992,2,1,1,4,217.73999999999992,1
16876,1,136.01000000000005,403,403,1,136.01000000000005,1,1,1,3,136.01000000000005,1
16878,1,13.3,83,83,1,13.3,3,1,1,5,13.3,1
16881,1,432.0,66,66,1,432.0,3,1,2,6,432.0,1
16886,1,134.0,455,455,1,134.0,1,1,1,3,134.0,1
16888,3,437.1500000000001,400,400,3,437.1500000000001,1,3,2,6,437.1500000000001,3
16890,3,285.40999999999997,476,476,3,285.40999999999997,1,3,1,5,285.40999999999997,3
16893,2,401.7699999999996,366,366,2,401.7699999999996,2,2,2,6,401.7699999999996,2
16896,1,103.95000000000002,554,554,1,103.95000000000002,1,1,1,3,103.95000000000002,1
16897,2,289.7800000000001,298,298,2,289.7800000000001,2,2,1,5,289.7800000000001,2
16901,1,204.26000000000002,728,728,1,204.26000000000002,1,1,1,3,204.26000000000002,1
16902,1,1706.88,115,115,1,1706.88,2,1,3,6,1706.88,1
16908,1,252.59,721,721,1,252.59,1,1,1,3,252.59,1
16909,1,379.14000000000004,71,71,1,379.14000000000004,3,1,2,6,379.14000000000004,1
16911,2,255.24999999999994,635,635,2,255.24999999999994,1,2,1,4,255.24999999999994,2
16920,1,355.45,410,410,1,355.45,1,1,2,4,355.45,1
16922,1,611.0800000000008,572,572,1,611.0800000000008,1,1,2,4,611.0800000000008,1
16925,1,125.65,539,539,1,125.65,1,1,1,3,125.65,1
16935,3,535.0999999999999,381,381,3,535.0999999999999,1,3,2,6,535.0999999999999,3
16937,1,202.10000000000002,498,498,1,202.10000000000002,1,1,1,3,202.10000000000002,1
16939,3,448.99999999999994,488,488,3,448.99999999999994,1,3,2,6,448.99999999999994,3
16941,1,33.0,611,611,1,33.0,1,1,1,3,33.0,1
16944,1,101.36,609,609,1,101.36,1,1,1,3,101.36,1
16957,2,416.64,238,238,2,416.64,2,2,2,6,416.64,2
16958,1,809.4399999999998,434,434,1,809.4399999999998,1,1,2,4,809.4399999999998,1
16959,1,117.35000000000001,86,86,1,117.35000000000001,3,1,1,5,117.35000000000001,1
16962,1,251.03999999999996,409,409,1,251.03999999999996,1,1,1,3,251.03999999999996,1
16963,1,110.55000000000001,186,186,1,110.55000000000001,2,1,1,4,110.55000000000001,1
16964,2,207.85,732,732,2,207.85,1,2,1,4,207.85,2
16965,1,201.19,226,226,1,201.19,2,1,1,4,201.19,1
16967,1,319.0199999999999,188,188,1,319.0199999999999,2,1,1,4,319.0199999999999,1
16970,1,71.4,625,625,1,71.4,1,1,1,3,71.4,1
16972,2,786.25,382,382,2,786.25,1,2,2,5,786.25,2
16973,1,127.0,385,385,1,127.0,1,1,1,3,127.0,1
16974,2,365.5,522,522,2,365.5,1,2,2,5,365.5,2
16976,1,251.51999999999998,266,266,1,251.51999999999998,2,1,1,4,251.51999999999998,1
16977,4,496.00000000000006,394,394,4,496.00000000000006,1,3,2,6,496.00000000000006,4
16990,2,344.0,218,218,2,344.0,2,2,1,5,344.0,2
16991,1,1041.2099999999996,420,420,1,1041.2099999999996,1,1,3,5,1041.2099999999996,1
16993,2,1950.95,463,463,2,1950.95,1,2,3,6,1950.95,2
17000,2,406.3,395,395,2,406.3,1,2,2,5,406.3,2
17003,4,830.1599999999999,401,401,4,830.1599999999999,1,3,2,6,830.1599999999999,4
17005,2,742.3599999999999,470,470,2,742.3599999999999,1,2,2,5,742.3599999999999,2
17008,1,81.36,428,428,1,81.36,1,1,1,3,81.36,1
17009,1,242.05999999999997,550,550,1,242.05999999999997,1,1,1,3,242.05999999999997,1
17012,1,384.15999999999997,724,724,1,384.15999999999997,1,1,2,4,384.15999999999997,1
17016,1,552.4,576,576,1,552.4,1,1,2,4,552.4,1
17020,2,935.6200000000005,541,541,2,935.6200000000005,1,2,3,6,935.6200000000005,2
17023,3,800.1800000000001,416,416,3,800.1800000000001,1,3,2,6,800.1800000000001,3
17026,3,208.98000000000002,184,184,3,208.98000000000002,2,3,1,6,208.98000000000002,3
17030,1,146.87,63,63,1,146.87,3,1,1,5,146.87,1
17036,1,176.9,382,382,1,176.9,1,1,1,3,176.9,1
17039,1,1954.99,603,603,1,1954.99,1,1,3,5,1954.99,1
17040,2,463.2499999999999,137,137,2,463.2499999999999,2,2,2,6,463.2499999999999,2
17053,1,498.47999999999996,130,130,1,498.47999999999996,2,1,2,5,498.47999999999996,1
17055,1,239.55,445,445,1,239.55,1,1,1,3,239.55,1
17056,1,128.60000000000002,737,737,1,128.60000000000002,1,1,1,3,128.60000000000002,1
17057,1,294.74,595,595,1,294.74,1,1,1,3,294.74,1
17060,1,234.24,265,265,1,234.24,2,1,1,4,234.24,1
17065,2,194.7,637,637,2,194.7,1,2,1,4,194.7,2
17066,1,228.34000000000003,725,725,1,228.34000000000003,1,1,1,3,228.34000000000003,1
17067,3,454.54,724,724,3,454.54,1,3,2,6,454.54,3
17070,2,445.3199999999997,113,113,2,445.3199999999997,2,2,2,6,445.3199999999997,2
17072,1,282.05,624,624,1,282.05,1,1,1,3,282.05,1
17074,1,203.05,562,562,1,203.05,1,1,1,3,203.05,1
17077,1,306.0,577,577,1,306.0,1,1,1,3,306.0,1
17079,1,118.80000000000001,77,77,1,118.80000000000001,3,1,1,5,118.80000000000001,1
17087,1,221.53,737,737,1,221.53,1,1,1,3,221.53,1
17089,1,128.45,385,385,1,128.45,1,1,1,3,128.45,1
17093,1,235.88,592,592,1,235.88,1,1,1,3,235.88,1
17094,2,402.2,321,321,2,402.2,2,2,2,6,402.2,2
17098,3,591.0699999999999,381,381,3,591.0699999999999,1,3,2,6,591.0699999999999,3
17099,1,582.1700000000001,532,532,1,582.1700000000001,1,1,2,4,582.1700000000001,1
17102,1,25.5,261,261,1,25.5,2,1,1,4,25.5,1
17103,1,424.29999999999984,721,721,1,424.29999999999984,1,1,2,4,424.29999999999984,1
17104,1,474.03000000000003,423,423,1,474.03000000000003,1,1,2,4,474.03000000000003,1
17105,2,665.7800000000004,158,158,2,665.7800000000004,2,2,2,6,665.7800000000004,2
17106,1,491.22999999999985,388,388,1,491.22999999999985,1,1,2,4,491.22999999999985,1
17108,1,174.95,663,663,1,174.95,1,1,1,3,174.95,1
17112,1,205.17,502,502,1,205.17,1,1,1,3,205.17,1
17116,1,389.78000000000003,647,647,1,389.78000000000003,1,1,2,4,389.78000000000003,1
17117,1,116.19999999999997,287,287,1,116.19999999999997,2,1,1,4,116.19999999999997,1
17118,1,157.02,317,317,1,157.02,2,1,1,4,157.02,1
17120,1,307.46,232,232,1,307.46,2,1,1,4,307.46,1
17121,1,314.74,402,402,1,314.74,1,1,1,3,314.74,1
17124,1,298.89000000000004,184,184,1,298.89000000000004,2,1,1,4,298.89000000000004,1
17128,1,157.09,334,334,1,157.09,2,1,1,4,157.09,1
17129,1,31.85,519,519,1,31.85,1,1,1,3,31.85,1
17132,2,1272.8,451,451,2,1272.8,1,2,3,6,1272.8,2
17136,1,231.67999999999998,661,661,1,231.67999999999998,1,1,1,3,231.67999999999998,1
17140,1,465.32,246,246,1,465.32,2,1,2,5,465.32,1
17141,4,754.3300000000011,417,417,4,754.3300000000011,1,3,2,6,754.3300000000011,4
17143,2,924.1100000000002,416,416,2,924.1100000000002,1,2,3,6,924.1100000000002,2
17149,1,143.1,450,450,1,143.1,1,1,1,3,143.1,1
17151,1,231.9,734,734,1,231.9,1,1,1,3,231.9,1
17154,1,329.34000000000003,74,74,1,329.34000000000003,3,1,1,5,329.34000000000003,1
17156,1,591.8700000000001,491,491,1,591.8700000000001,1,1,2,4,591.8700000000001,1
17161,1,856.0100000000001,443,443,1,856.0100000000001,1,1,2,4,856.0100000000001,1
17168,1,400.2,498,498,1,400.2,1,1,2,4,400.2,1
17170,2,178.67999999999998,373,373,2,178.67999999999998,2,2,1,5,178.67999999999998,2
17171,2,384.59,288,288,2,384.59,2,2,2,6,384.59,2
17174,1,59.9,217,217,1,59.9,2,1,1,4,59.9,1
17177,1,119.50000000000003,504,504,1,119.50000000000003,1,1,1,3,119.50000000000003,1
17178,1,436.7099999999998,730,730,1,436.7099999999998,1,1,2,4,436.7099999999998,1
17182,2,321.29999999999995,422,422,2,321.29999999999995,1,2,1,4,321.29999999999995,2
17184,2,198.40999999999997,568,568,2,198.40999999999997,1,2,1,4,198.40999999999997,2
17185,3,229.45999999999995,591,591,3,229.45999999999995,1,3,1,5,229.45999999999995,3
17187,2,467.7099999999999,226,226,2,467.7099999999999,2,2,2,6,467.7099999999999,2
17192,1,77.83,535,535,1,77.83,1,1,1,3,77.83,1
17195,1,562.9799999999998,654,654,1,562.9799999999998,1,1,2,4,562.9799999999998,1
17196,1,352.9,427,427,1,352.9,1,1,2,4,352.9,1
17199,1,145.12,581,581,1,145.12,1,1,1,3,145.12,1
17200,4,356.71,386,386,4,356.71,1,3,2,6,356.71,4
17202,1,160.65,420,420,1,160.65,1,1,1,3,160.65,1
17207,1,303.2200000000001,651,651,1,303.2200000000001,1,1,1,3,303.2200000000001,1
17208,1,115.35000000000001,395,395,1,115.35000000000001,1,1,1,3,115.35000000000001,1
17209,3,611.6,648,648,3,611.6,1,3,2,6,611.6,3
17210,1,253.37000000000003,392,392,1,253.37000000000003,1,1,1,3,253.37000000000003,1
17215,1,186.15,463,463,1,186.15,1,1,1,3,186.15,1
17216,1,65.05000000000001,553,553,1,65.05000000000001,1,1,1,3,65.05000000000001,1
17217,2,217.99999999999997,233,233,2,217.99999999999997,2,2,1,5,217.99999999999997,2
17224,1,100.86000000000001,500,500,1,100.86000000000001,1,1,1,3,100.86000000000001,1
17225,1,131.15,581,581,1,131.15,1,1,1,3,131.15,1
