Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
540002,22625,RED KITCHEN SCALES,8,2011-04-01 10:23:00,8.5,16656.0,United Kingdom
518252,21231,SWEETHEART CERAMIC TRINKET BOX,36,2010-05-08 17:47:00,1.25,16743.0,United Kingdom
570458,82482,WOODEN PICTURE FRAME WHITE FINISH,12,2011-10-10 15:39:00,2.95,14535.0,United Kingdom
560579,82567,"AIRLINE LOUNGE,METAL SIGN",2,,2.1,15867.0,United Kingdom
543451,21931,JUMBO STORAGE BAG SUKI,4,2011-08-02 12:13:00,4.13,,United Kingdom
492783,21828,EIGHT PIECE SNAKE  SET,1,,2.57,,United Kingdom
516113,85066,CREAM SWEETHEART MINI CHEST,2,,12.75,13958.0,United Kingdom
571475,23507,MINI PLAYING CARDS BUFFALO BILL ,6,,0.42,15033.0,United Kingdom
559055,22203,MILK PAN RED RETROSPOT,5,2011-05-07 17:09:00,3.29,,United Kingdom
531777,20679,EDWARDIAN PARASOL RED,60,2010-09-11 14:43:00,4.95,14062.0,United Kingdom
546774,85015,SET OF 12  VINTAGE POSTCARD SET,4,,2.55,14505.0,United Kingdom
503927,47566,PARTY BUNTING,60,2010-08-04 13:21:00,3.75,18194.0,United Kingdom
534066,22940,FELTCRAFT CHRISTMAS FAIRY,1,,4.25,17920.0,United Kingdom
518205,20914,SET/5 RED SPOTTY LID GLASS BOWLS,32,2010-05-08 11:39:00,2.55,13093.0,United Kingdom
489856,84534B,FAIRY CAKE NOTEBOOK A5 SIZE,1,2009-02-12 14:36:00,1.7,,United Kingdom
580146,23301,GARDENERS KNEELING PAD KEEP CALM ,17,2011-02-12 10:07:00,4.13,,United Kingdom
536592,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2010-01-12 17:06:00,7.62,,United Kingdom
572735,20711,JUMBO BAG TOYS ,10,,2.08,15630.0,United Kingdom
570197,47481,50CM METAL STRING WITH  7 CLIPS,1,2011-07-10 15:45:00,0.85,13755.0,United Kingdom
537240,22603,CHRISTMAS RETROSPOT TREE WOOD,3,2010-06-12 10:08:00,1.66,,United Kingdom
573365,22627,MINT KITCHEN SCALES,2,,8.5,12584.0,Italy
505999,20759,CHRYSANTHEMUM POCKET BOOK ,12,,0.85,14837.0,United Kingdom
525694,16161U,WRAP SUKI AND FRIENDS,25,2010-06-10 12:30:00,0.42,17429.0,United Kingdom
493260,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,1,,0.83,,United Kingdom
537237,22311,OFFICE MUG WARMER BLACK+SILVER ,5,2010-06-12 09:58:00,5.91,,United Kingdom
520697,82605,OLD DOC RUSSEL METAL SIGN,3,,2.1,16923.0,United Kingdom
559817,22774,RED DRAWER KNOB ACRYLIC EDWARDIAN,1,2011-12-07 16:20:00,2.46,,United Kingdom
554511,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,,4.13,,United Kingdom
511300,85099F,JUMBO BAG STRAWBERRY,1,2010-07-06 15:31:00,1.95,16788.0,United Kingdom
548860,22917,HERB MARKER ROSEMARY,1,2011-04-04 13:38:00,0.65,13263.0,United Kingdom
513200,21992,VINTAGE PAISLEY STATIONERY SET,1,,5.91,,United Kingdom
496060,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,90,,2.1,18194.0,United Kingdom
528321,84558A,3D DOG PICTURE PLAYING CARDS,3,,2.95,14606.0,United Kingdom
545020,22087,PAPER BUNTING WHITE LACE,6,,2.95,13792.0,United Kingdom
530666,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2010-04-11 10:49:00,2.95,14047.0,United Kingdom
579162,23344,JUMBO BAG 50'S CHRISTMAS ,4,,2.08,16393.0,United Kingdom
547030,22271,FELTCRAFT DOLL ROSIE,6,,2.95,12948.0,United Kingdom
575320,22652,TRAVEL SEWING KIT,10,2011-09-11 13:30:00,1.65,17011.0,United Kingdom
497619,22384,LUNCH BAG PINK RETROSPOT,4,2010-11-02 12:22:00,1.65,14451.0,United Kingdom
552441,84836,ZINC METAL HEART DECORATION,60,2011-09-05 12:58:00,1.25,16359.0,United Kingdom
510994,22088,PAPER BUNTING COLOURED LACE,24,2010-04-06 13:54:00,2.95,16705.0,United Kingdom
516146,21533,RETRO SPOT LARGE MILK JUG,1,,10.17,,United Kingdom
537434,82582,AREA PATROLLED METAL SIGN,4,2010-06-12 16:57:00,4.21,,United Kingdom
496490,20782,CAMOUFLAGE EAR MUFF HEADPHONES,1,2010-01-02 17:18:00,11.02,,United Kingdom
503362,22021,BLUE FELT EASTER EGG BASKET,1,,1.65,18231.0,United Kingdom
530420,21586,KINGS CHOICE GIANT TUBE MATCHES,12,2010-03-11 09:16:00,2.55,17735.0,United Kingdom
581498,20713,JUMBO BAG OWLS,8,2011-09-12 10:26:00,4.13,,United Kingdom
518139,22555,PLASTERS IN TIN STRONGMAN,12,2010-04-08 15:52:00,1.65,12765.0,Netherlands
577286,20751,FUNKY WASHING UP GLOVES ASSORTED,1,,2.1,14606.0,United Kingdom
536674,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2010-02-12 12:16:00,0.65,15923.0,United Kingdom
505634,22423,REGENCY CAKESTAND 3 TIER,2,,12.75,15518.0,United Kingdom
529323,84406B,CREAM CUPID HEARTS COAT HANGER,1,,3.25,16713.0,United Kingdom
569790,23501,KEY RING BASEBALL BOOT UNION JACK,5,2011-06-10 11:42:00,1.25,15910.0,United Kingdom
571318,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,384,,0.65,17404.0,Sweden
572058,23421,PANTRY HOOK SPATULA,1,,2.08,18252.0,United Kingdom
533338,84569C,PACK 4 FLOWER/BUTTERFLY PATCHES,1,,2.51,,United Kingdom
511497,15036,ASSORTED COLOURS SILK FAN,36,2010-08-06 14:40:00,0.75,13089.0,United Kingdom
559506,22357,KINGS CHOICE BISCUIT TIN,5,2011-08-07 15:17:00,4.13,,United Kingdom
579516,23205,CHARLOTTE BAG VINTAGE ALPHABET ,2,,0.85,17841.0,United Kingdom
570273,23294,SET OF 6 SNACK LOAF BAKING CASES,16,2011-10-10 10:51:00,0.83,13373.0,United Kingdom
567303,22186,RED STAR CARD HOLDER,12,,2.95,17613.0,United Kingdom
506070,20719,WOODLAND CHARLOTTE BAG,20,,0.85,17139.0,United Kingdom
511267,84406B,CREAM CUPID HEARTS COAT HANGER,3,2010-07-06 12:59:00,3.25,13623.0,United Kingdom
538896,22077,6 RIBBONS RUSTIC CHARM,12,,1.65,16145.0,United Kingdom
520027,21733,RED HANGING HEART T-LIGHT HOLDER,6,,2.95,14321.0,United Kingdom
542745,84050,PINK HEART SHAPE EGG FRYING PAN,1,,1.65,15881.0,United Kingdom
491966,22145,CHRISTMAS CRAFT HEART STOCKING ,1,,4.3,,United Kingdom
526125,22945,CHRISTMAS METAL TAGS ASSORTED ,24,2010-08-10 13:58:00,0.85,16128.0,United Kingdom
520396,84990,60 GOLD AND SILVER FAIRY CAKE CASES,2,,0.55,17963.0,United Kingdom
517669,22440,BALLOON WATER BOMB PACK OF 35,10,,0.42,17861.0,United Kingdom
557315,82551,LAUNDRY 15C METAL SIGN,2,,1.45,15535.0,United Kingdom
576696,23177,TREASURE ISLAND BOOK BOX,6,,2.25,16669.0,United Kingdom
541784,22616,PACK OF 12 LONDON TISSUES ,24,,0.29,17277.0,United Kingdom
503549,22021,BLUE FELT EASTER EGG BASKET,1,2010-01-04 15:04:00,3.36,,United Kingdom
566787,23125,6PC WOOD PLATE SET DISPOSABLE,4,,2.46,,United Kingdom
534038,48184,DOORMAT ENGLISH ROSE ,2,,7.95,,EIRE
537643,22301,COFFEE MUG CAT + BIRD DESIGN,2,2010-07-12 15:34:00,5.06,,United Kingdom
515742,22138,BAKING SET 9 PIECE RETROSPOT ,9,,4.95,15332.0,Lithuania
500105,84910A,PINK PAISLEY CUSHION COVER ,1,2010-04-03 12:39:00,5.95,17287.0,United Kingdom
530299,21871,SAVE THE PLANET MUG,3,2010-02-11 12:48:00,1.25,14449.0,United Kingdom
512624,22386,JUMBO BAG PINK WITH WHITE SPOTS,20,,1.95,12921.0,United Kingdom
525981,47590A,BLUE HAPPY BIRTHDAY BUNTING,9,2010-08-10 11:02:00,5.45,13001.0,United Kingdom
519596,22090,PAPER BUNTING RETRO SPOTS,5,,2.95,13668.0,United Kingdom
572312,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,,4.65,15022.0,United Kingdom
533133,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,,0.85,15850.0,United Kingdom
553499,23111,PARISIENNE SEWING BOX,4,,12.5,17504.0,United Kingdom
553200,22465,HANGING METAL STAR LANTERN,6,,1.65,16034.0,United Kingdom
547209,22295,HEART FILIGREE DOVE LARGE,12,,1.65,13081.0,United Kingdom
491634,75011,BLUE DAISY MOBILE,1,2009-11-12 15:40:00,3.75,17841.0,United Kingdom
581219,16237,SLEEPING CAT ERASERS,3,2011-08-12 09:28:00,0.42,,United Kingdom
536592,17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,1,2010-01-12 17:06:00,2.51,,United Kingdom
516132,22705,WRAP GREEN PEARS ,25,,0.42,16767.0,United Kingdom
527444,22819,"BIRTHDAY CARD, RETRO SPOT",1,,0.85,,United Kingdom
529169,20718,RED RETROSPOT SHOPPER BAG,30,,1.25,13468.0,United Kingdom
578056,23234,BISCUIT TIN VINTAGE CHRISTMAS,6,,2.89,16164.0,United Kingdom
554157,22382,LUNCH BAG SPACEBOY DESIGN ,1,,1.65,18283.0,United Kingdom
494016,90037D,TINY CRYSTALS BRACELET BLACK,1,2010-11-01 09:35:00,2.59,,United Kingdom
503343,82599,FANNY'S REST STOPMETAL SIGN,6,,2.1,15796.0,United Kingdom
570280,23131,MISTLETOE HEART WREATH CREAM,48,2011-10-10 11:12:00,3.75,15473.0,United Kingdom
541839,21889,WOODEN BOX OF DOMINOES,3,,1.25,17769.0,United Kingdom
542812,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,18,2011-01-02 11:21:00,1.25,14850.0,United Kingdom
494917,22182,CAKE STAND VICTORIAN FILIGREE SMALL,1,,4.95,14983.0,United Kingdom
554991,23204,CHARLOTTE BAG APPLES DESIGN,1,,0.85,14823.0,United Kingdom
562688,22300,COFFEE MUG DOG + BALL DESIGN,6,2011-08-08 13:53:00,2.55,13869.0,United Kingdom
489597,22289,"DECORATION , HANGING METAL CHICKEN",1,2009-01-12 14:28:00,2.57,,United Kingdom
498213,21527,RETRO SPOT TRADITIONAL TEAPOT ,12,,6.95,18092.0,United Kingdom
506314,20723,STRAWBERRY CHARLOTTE BAG,2,,0.85,12835.0,United Kingdom
537081,22307,GOLD MUG BONE CHINA TREE OF LIFE,36,2010-05-12 12:00:00,1.65,15332.0,Lithuania
512411,22310,KNITTED MUG COSY IVORY COLOUR ,100,,1.45,14156.0,EIRE
562451,82600,NO SINGING METAL SIGN,12,2011-05-08 09:25:00,2.1,15110.0,United Kingdom
546913,85211,S/4 GROOVY CAT MAGNETS,4,,1.65,15861.0,United Kingdom
559921,72128,COLUMBIAN CANDLE ROUND,2,,0.85,13667.0,United Kingdom
576575,21755,LOVE BUILDING BLOCK WORD,3,,6.25,16295.0,United Kingdom
534061,22473,TV DINNER TRAY VINTAGE PAISLEY,6,,4.95,12967.0,United Kingdom
581219,21934,SKULL SHOULDER BAG,11,2011-08-12 09:28:00,1.63,,United Kingdom
549099,21877,HOME SWEET HOME MUG,3,2011-06-04 11:07:00,1.25,16241.0,United Kingdom
518138,21390,FILIGRIS HEART WITH BUTTERFLY,1,2010-04-08 15:48:00,2.51,,United Kingdom
537201,22631,CIRCUS PARADE LUNCH BOX ,12,2010-05-12 14:19:00,1.95,12472.0,Germany
578234,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,,0.55,13650.0,United Kingdom
559009,23320,GIANT 50'S CHRISTMAS CRACKER,14,2011-05-07 12:47:00,2.89,15549.0,United Kingdom
559298,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,24,2011-07-07 12:38:00,0.83,12471.0,Germany
530432,15056BL,EDWARDIAN PARASOL BLACK,6,2010-03-11 10:43:00,5.95,13562.0,United Kingdom
525738,22679,"FRENCH BLUE METAL DOOR SIGN, 4",1,2010-06-10 17:21:00,1.25,16011.0,United Kingdom
537434,84917,WHITE HAND TOWEL WITH BUTTERFLY,1,2010-06-12 16:57:00,4.21,,United Kingdom
504699,20703,BLUE PADDED SOFT MOBILE,3,,4.25,13092.0,United Kingdom
503534,48194,DOOR MAT HEARTS,2,2010-01-04 13:28:00,7.49,14239.0,United Kingdom
580983,22621,TRADITIONAL KNITTING NANCY,2,2011-06-12 16:26:00,3.29,,United Kingdom
527925,22815,CARD PSYCHEDELIC APPLES,12,,0.42,17397.0,United Kingdom
550458,22477,WATERING CAN GARDEN MARKER,1,,2.46,,United Kingdom
533106,22197,SMALL POPCORN HOLDER,12,,0.85,16083.0,United Kingdom
531804,22831,WHITE BROCANTE SOAP DISH,4,2010-09-11 16:03:00,2.95,14535.0,United Kingdom
576837,22694,WICKER STAR ,2,,4.13,,United Kingdom
518579,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2010-10-08 12:08:00,3.36,,United Kingdom
536205,21745,GAOLERS KEYS DECORATIVE GARDEN ,4,,3.75,13078.0,United Kingdom
491971,47591B,SCOTTIES DES CHILD'S APRON,1,,4.3,,United Kingdom
517871,20974,12 PENCILS SMALL TUBE SKULL,4,2010-02-08 15:25:00,0.65,16814.0,United Kingdom
546774,22785,SQUARECUSHION COVER PINK UNION FLAG,2,,6.75,14505.0,United Kingdom
494471,21358,TOAST ITS - HAPPY BIRTHDAY,2,,1.25,13680.0,United Kingdom
533444,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,,1.45,12423.0,Belgium
557803,22556,PLASTERS IN TIN CIRCUS PARADE ,12,,1.65,12704.0,Finland
563016,22078,RIBBON REEL LACE DESIGN ,10,2011-11-08 12:44:00,2.1,15358.0,United Kingdom
554329,22699,ROSES REGENCY TEACUP AND SAUCER ,6,,2.95,15796.0,United Kingdom
517545,15034,PAPER POCKET TRAVELING FAN ,24,,0.14,17920.0,United Kingdom
551471,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,,0.42,16370.0,United Kingdom
502796,15058C,ICE CREAM DESIGN GARDEN PARASOL,1,,7.95,17191.0,United Kingdom
577541,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,,7.95,16899.0,United Kingdom
523592,22718,CARD CAT AND TREE ,36,,0.42,14060.0,United Kingdom
512797,21313,GLASS HEART T-LIGHT HOLDER ,12,,0.85,14895.0,United Kingdom
490066,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2009-03-12 14:00:00,1.69,15953.0,United Kingdom
540268,22197,SMALL POPCORN HOLDER,60,2011-06-01 11:25:00,0.85,13458.0,United Kingdom
513275,21284,RETRO SPOT CANDLE  SMALL,12,,1.69,12379.0,Belgium
553576,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,,1.79,14282.0,United Kingdom
519182,22470,HEART OF WICKER LARGE,6,,2.95,13561.0,United Kingdom
511217,21445,12 PINK ROSE PEG PLACE SETTINGS,12,2010-07-06 12:21:00,1.25,12986.0,United Kingdom
580115,90108,BLUE BLOSSOM HAIR CLIP,1,2011-01-12 16:22:00,2.46,,United Kingdom
530818,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2010-04-11 13:14:00,4.95,13772.0,United Kingdom
534507,20719,WOODLAND CHARLOTTE BAG,1,,0.85,17841.0,United Kingdom
504588,21080,SET/20 RED SPOTTY PAPER NAPKINS ,12,,0.85,13388.0,United Kingdom
515290,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2010-09-07 15:11:00,1.95,13485.0,United Kingdom
526403,21973,SET OF 36 MUSHROOM PAPER DOILIES,1,2010-11-10 13:49:00,2.98,,United Kingdom
507025,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2010-05-05 14:42:00,1.28,,United Kingdom
577535,22142,CHRISTMAS CRAFT WHITE FAIRY ,2,,1.45,14071.0,United Kingdom
526716,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2010-12-10 16:43:00,2.95,17975.0,United Kingdom
549130,22293,HANGING CHICK GREEN DECORATION,1,2011-06-04 15:02:00,1.45,14701.0,United Kingdom
556237,23173,REGENCY TEAPOT ROSES ,1,2011-09-06 15:34:00,19.96,,United Kingdom
494443,48173C,DOOR MAT BLACK FLOCK ,2,,6.75,15898.0,United Kingdom
568176,21739,COSY SLIPPER SHOES SMALL GREEN,6,,2.95,12685.0,France
565919,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,1,2011-07-09 16:48:00,2.46,,United Kingdom
490669,22119, PEACE WOODEN BLOCK LETTERS,2,2009-07-12 12:42:00,6.95,15716.0,United Kingdom
513855,20717,STRAWBERRY SHOPPER BAG,10,,1.25,15078.0,United Kingdom
537434,22107,PIZZA PLATE IN BOX,1,2010-06-12 16:57:00,7.62,,United Kingdom
569729,22469,HEART OF WICKER SMALL,12,2011-06-10 09:43:00,1.65,16350.0,United Kingdom
576837,23165,LARGE CERAMIC TOP STORAGE JAR,5,,3.29,,United Kingdom
554954,23203,JUMBO BAG DOILEY PATTERNS,10,,1.95,14227.0,United Kingdom
548987,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-05-04 12:50:00,1.25,14535.0,United Kingdom
514599,21348,PINK SPOTS CHOCOLATE NESTING BOXES ,1,2010-05-07 12:13:00,2.95,12755.0,Japan
505004,21498,RED SPOTS  WRAP ,25,,0.42,13093.0,United Kingdom
529888,21587,COSY HOUR GIANT TUBE MATCHES,3,,2.55,16595.0,United Kingdom
525221,22099,CARAVAN SQUARE TISSUE BOX,1,2010-04-10 12:51:00,2.51,,United Kingdom
499464,21418,STARFISH SOAP DISH,3,,2.55,17150.0,United Kingdom
581498,22187,GREEN CHRISTMAS TREE CARD HOLDER,6,2011-09-12 10:26:00,8.29,,United Kingdom
529156,22158,3 HEARTS HANGING DECORATION RUSTIC,3,,2.95,16549.0,United Kingdom
502886,84509G,SET OF 4 FAIRY CAKE PLACEMATS ,1,,3.75,16456.0,United Kingdom
519165,21898,POTTING SHED ROSE CANDLE,1,,2.95,17865.0,United Kingdom
505717,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,6,,0.42,17611.0,United Kingdom
508624,22378,WALL TIDY RETROSPOT ,5,,2.1,16611.0,United Kingdom
507879,85150,LADIES & GENTLEMEN METAL SIGN,1,2010-11-05 15:03:00,2.55,16805.0,United Kingdom
555739,21936,RED RETROSPOT PICNIC BAG,5,2011-07-06 09:49:00,2.95,12380.0,Belgium
518769,20728,LUNCH BAG CARS BLUE,1,2010-11-08 15:13:00,1.65,14736.0,United Kingdom
490490,84845A,HOLLYHOCK SQUARE HANDY TIN,1,2009-06-12 13:10:00,1.25,14546.0,United Kingdom
575935,23309,SET OF 60 I LOVE LONDON CAKE CASES ,24,,0.55,17838.0,United Kingdom
493073,35004C,SET OF 3 COLOURED  FLYING DUCKS,2,,13.0,,United Kingdom
563022,23374,RED SPOT PAPER GIFT BAG,5,2011-11-08 13:34:00,0.82,17248.0,United Kingdom
536592,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2010-01-12 17:06:00,3.36,,United Kingdom
490111,21407,BROWN CHECK CAT DOORSTOP ,3,2009-03-12 16:54:00,4.25,17576.0,United Kingdom
507843,48194,DOOR MAT HEARTS,6,2010-11-05 13:51:00,7.49,15149.0,United Kingdom
538827,22834,HAND WARMER BABUSHKA DESIGN,24,,0.85,14298.0,United Kingdom
525366,22145,CHRISTMAS CRAFT HEART STOCKING ,3,2010-05-10 11:34:00,2.1,17019.0,United Kingdom
562843,84616,SILVER ROCCOCO CHANDELIER,1,2011-09-08 17:37:00,58.29,,United Kingdom
516146,22175,PINK OWL SOFT TOY,1,,5.91,,United Kingdom
568721,21933,PINK VINTAGE PAISLEY PICNIC BAG,1,,2.46,,United Kingdom
501274,21935,SUKI  SHOULDER BAG,10,,1.65,15117.0,United Kingdom
524611,22952,60 CAKE CASES VINTAGE CHRISTMAS,24,,0.55,13078.0,United Kingdom
532656,22575,METAL MERRY CHRISTMAS WREATH,8,,1.95,,France
496920,21733,RED HANGING HEART T-LIGHT HOLDER,5,2010-04-02 15:49:00,2.95,17309.0,United Kingdom
508642,22077,6 RIBBONS RUSTIC CHARM,1,,1.65,14078.0,United Kingdom
566053,21166,COOK WITH WINE METAL SIGN ,1,2011-08-09 14:57:00,2.08,14410.0,United Kingdom
525869,22750,FELTCRAFT PRINCESS LOLA DOLL,2,2010-07-10 13:35:00,3.75,14963.0,United Kingdom
509867,48194,DOOR MAT HEARTS,2,,7.49,15750.0,United Kingdom
496987,21161,KEEP OUT BOYS DOOR HANGER ,24,2010-05-02 11:21:00,1.25,14607.0,United Kingdom
519339,20748,KENSINGTON COFFEE SET,3,,12.75,17849.0,United Kingdom
579145,22791,T-LIGHT GLASS FLUTED ANTIQUE,6,,1.25,14597.0,United Kingdom
494385,35810A,ENAMEL PINK COFFEE CONTAINER,24,,1.69,18268.0,United Kingdom
576618,23316,RED REFECTORY CLOCK ,1,,19.96,,United Kingdom
490149,16244A,MAXWELL 2 TONE PINK 60 PAGE PHOTO A,1,2009-04-12 09:43:00,4.3,,United Kingdom
562348,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,2011-04-08 12:36:00,7.65,17511.0,United Kingdom
557112,20713,JUMBO BAG OWLS,2,,4.13,,United Kingdom
492237,48187,DOOR MAT NEW ENGLAND,120,,4.0,18102.0,United Kingdom
580256,22467,GUMBALL COAT RACK,12,2011-02-12 12:24:00,2.55,14688.0,United Kingdom
492775,21843,RETRO SPOT CAKE STAND,3,,10.95,16592.0,United Kingdom
536016,21616,4 PEAR BOTANICAL DINNER CANDLES,12,,3.75,17315.0,United Kingdom
525947,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,12,2010-07-10 17:52:00,0.85,16133.0,United Kingdom
502810,21441,BLUE BIRDHOUSE DECORATION,4,,0.85,15339.0,United Kingdom
502889,21756,BATH BUILDING BLOCK WORD,3,,5.45,17448.0,United Kingdom
522723,22674,FRENCH TOILET SIGN BLUE METAL,1,,1.25,14701.0,United Kingdom
566271,82582,AREA PATROLLED METAL SIGN,12,2011-11-09 13:44:00,2.1,14250.0,United Kingdom
523591,22744,MAKE YOUR OWN MONSOON CARD KIT,6,,2.95,13635.0,United Kingdom
537047,22594,CHRISTMAS GINGHAM TREE,10,2010-05-12 11:02:00,0.85,13069.0,United Kingdom
577855,23158,SET OF 5 LUCKY CAT MAGNETS ,1,,2.08,15877.0,United Kingdom
545999,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-08-03 14:44:00,1.69,13089.0,United Kingdom
489822,85211,S/4 GROOVY CAT MAGNETS,2,2009-02-12 13:26:00,1.65,14204.0,United Kingdom
555162,22704,WRAP RED APPLES ,25,2011-01-06 10:15:00,0.42,12473.0,Germany
550459,47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,2,,0.39,18116.0,United Kingdom
577302,22714,CARD BIRTHDAY COWBOY,12,,0.42,17904.0,United Kingdom
537666,22098,BOUDOIR SQUARE TISSUE BOX,1,2010-07-12 18:36:00,2.51,,United Kingdom
514823,22627,MINT KITCHEN SCALES,2,2010-06-07 12:19:00,8.5,12730.0,Germany
560047,84870B,BLUE GEISHA GIRL ,2,,3.75,17259.0,United Kingdom
522046,21868,POTTING SHED TEA MUG,2,2010-10-09 13:59:00,1.25,13246.0,United Kingdom
561601,23339,EGG FRYING PAN BLUE ,6,,2.08,18151.0,United Kingdom
495344,22256,FELT FARM ANIMAL CHICKEN,12,,1.25,14837.0,United Kingdom
579558,21977,PACK OF 60 PINK PAISLEY CAKE CASES,48,,0.55,14755.0,United Kingdom
553881,21891,TRADITIONAL WOODEN SKIPPING ROPE,36,,1.45,16966.0,United Kingdom
499272,22495,SET OF 2 ROUND TINS CAMEMBERT ,2,,2.95,17032.0,United Kingdom
545081,22377,BOTTLE BAG RETROSPOT ,5,,2.1,16057.0,United Kingdom
567167,22791,T-LIGHT GLASS FLUTED ANTIQUE,5,,1.25,15547.0,United Kingdom
499858,20669,RED HEART LUGGAGE TAG,2,2010-02-03 17:04:00,2.51,,United Kingdom
534319,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,2,,2.51,,United Kingdom
517724,22172,METAL SHELF WITH RAIL ,1,2010-01-08 13:07:00,8.5,15547.0,United Kingdom
548708,84991,60 TEATIME FAIRY CAKE CASES,6,2011-03-04 12:41:00,0.55,13269.0,United Kingdom
503946,84836,ZINC METAL HEART DECORATION,12,2010-08-04 15:35:00,1.25,16168.0,United Kingdom
513953,21239,PINK  SPOTTY CUP,8,,0.85,14426.0,United Kingdom
533495,22271,FELTCRAFT DOLL ROSIE,6,,2.95,15515.0,United Kingdom
542599,84763,ZINC FINISH 15CM PLANTER POTS,10,,1.25,17062.0,United Kingdom
542989,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2011-02-02 11:41:00,2.55,15226.0,United Kingdom
532994,22946,WOODEN ADVENT CALENDAR CREAM,3,,16.95,16933.0,United Kingdom
565580,23399,HOME SWEET HOME HANGING HEART,12,2011-05-09 12:36:00,0.85,13851.0,United Kingdom
537256,20685,DOORMAT RED RETROSPOT,10,2010-06-12 11:06:00,6.75,16210.0,United Kingdom
540468,85186C,BUNNY EGG GARLAND,2,2011-07-01 13:55:00,0.85,,United Kingdom
496904,21255,"FRENCH BOTTLE , LAVENDER",6,2010-04-02 14:46:00,1.65,16986.0,United Kingdom
520214,21534,DAIRY MAID LARGE MILK JUG,6,,4.95,14895.0,United Kingdom
521024,20669,RED HEART LUGGAGE TAG,12,2010-01-09 15:21:00,1.25,,United Arab Emirates
501523,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,,0.95,13612.0,United Kingdom
497955,21781,MA CAMPAGNE CUTLERY BOX,8,,12.75,14543.0,United Kingdom
528072,21936,RED RETROSPOT PICNIC BAG,5,,2.95,14543.0,United Kingdom
581184,POST,POSTAGE,2,2011-07-12 16:24:00,18.0,12569.0,Germany
569866,85049A,TRADITIONAL CHRISTMAS RIBBONS,4,2011-06-10 14:50:00,1.25,12757.0,Portugal
520041,21724,PANDA AND BUNNIES STICKER SHEET,12,,0.85,13081.0,United Kingdom
504427,21549,CERAMIC BIRDHOUSE RED ROOF SMALL,5,,2.95,14030.0,United Kingdom
503823,21755,LOVE BUILDING BLOCK WORD,1,2010-07-04 14:59:00,11.87,,United Kingdom
572935,22672,FRENCH BATHROOM SIGN BLUE METAL,12,,1.65,14189.0,United Kingdom
530437,20777,CHRYSANTHEMUM NOTEBOOK,1,2010-03-11 11:13:00,1.65,15915.0,United Kingdom
578058,21481,FAWN BLUE HOT WATER BOTTLE,4,,3.75,18249.0,United Kingdom
520871,21755,LOVE BUILDING BLOCK WORD,12,,5.95,13715.0,United Kingdom
574700,21621,VINTAGE UNION JACK BUNTING,2,2011-06-11 13:53:00,8.5,16033.0,United Kingdom
544776,21976,PACK OF 60 MUSHROOM CAKE CASES,1,,2.08,,United Kingdom
554132,21675,BUTTERFLIES STICKERS,12,,0.85,12360.0,Austria
494218,21042,RED SPOTTY APRON ,1,2010-12-01 12:29:00,5.95,17841.0,United Kingdom
556953,84968D,SET OF 16 VINTAGE RED CUTLERY,2,,12.75,14911.0,EIRE
499853,22432,WATERING CAN PINK BUNNY,3,2010-02-03 16:50:00,1.95,16520.0,United Kingdom
547695,22229,BUNNY WOODEN PAINTED WITH FLOWER ,12,,0.85,18239.0,United Kingdom
546537,22663,JUMBO BAG DOLLY GIRL DESIGN,1,,1.95,15005.0,United Kingdom
